near -3 -1 0,ufar -2 0 -1,mid -1 -2 0,far -1 -3 1,ufar -2 3 3,near -3 -2 -2,far -3 1 1,near -3 -1 -2,mid -2 -1 -3,mid -2 3 3,far -2 -2 -2,mid -2 -2 1,mid -2 1 3,far -3 3 3,ufar -1 -3 -1,well,real,X,Y,depth,phi,rho,vp,vs
0.5372954204691227,1.1519807042323675,1.5800691612417768,1.168688175952145,0.3457978671768926,0.8732091482266712,0.528861452350402,0.8079322180257908,0.7054296361833684,0.037013212212695656,0.4632274128973283,1.6517612787175293,0.7139656402944249,-0.16582468055119157,1.5259256395514769,1,0,343,275,66,0.0,2.373587,3164.782959,1481.118408

0.3130103121553153,1.0334391702530585,1.6117226047302542,0.9509469003347729,-0.102679977613297,0.7774963635786654,0.291155955894559,0.7001635546367697,1.2095344451644172,-0.6159195255870604,0.7781463724690568,1.5387457610912083,-0.033812097767675076,-0.44264286056093777,1.1338107875279517,1,0,343,275,67,0.0,2.386635,3182.180664,1489.260498

0.07999821216428071,0.6780524223378789,1.5051713094764896,0.5191737199094699,-0.6015314955388638,0.6512486064077097,-0.09733736712312649,0.5372954204691227,1.5838023558455392,-1.2740756463690495,0.9232486181595378,1.2411625098024635,-0.8528249119266786,-0.8173828782508838,0.5782727837633244,1,0,343,275,68,0.0,2.403456,3204.60791,1499.756348

-0.1728758980192602,0.2138107951528514,1.23808587145948,-0.11149251052614254,-1.1173398089308422,0.4762885455452257,-0.6077656511031366,0.3130103121553153,1.7954342164986938,-1.8906435200505025,0.8511716926801466,0.7446649882216632,-1.6861597299652569,-1.2679641212141992,0.002456168226512845,1,0,343,275,69,0.0,2.41165,3215.532959,1504.869385

-0.47470729899652153,-0.27884260979628644,0.7975125852870693,-0.8623389922820495,-1.6099017223246648,0.2958275219912176,-1.180905885593413,0.07999821216428071,1.7913407414232032,-2.4061516077619136,0.6055730939648829,0.0869726561642572,-2.4433358945226153,-1.7489254364946272,-0.5654233970914364,1,0,343,275,70,0.0,2.363372,3151.16333,1474.744385

-0.8089571079610947,-0.7691887922589031,0.21319497514187025,-1.675542113421626,-2.0038344078513273,0.07837711334073588,-1.7730177973191987,-0.1728758980192602,1.5952178287779952,-2.7515174032470866,0.19133121512174928,-0.7053688283771757,-3.01541253621289,-2.1669917460645203,-1.106012961195066,1,0,343,275,71,0.0,2.391076,3188.101807,1492.031738

-1.1845014562826117,-1.2210400597040116,-0.5008854263801715,-2.431975721358165,-2.234895814425442,-0.2188298902796183,-2.3221024040276332,-0.47470729899652153,1.1981265509226078,-2.874639582677912,-0.383053585062013,-1.5318359547429075,-3.3132255573955485,-2.43943260659796,-1.5917341100103857,1,0,343,275,72,0.0,2.405678,3207.571045,1501.143066

